Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2015,-1.6357534,-1.6650574,-2.6307018,2.525831,3.6307979,1.1896069,1.6609125,3.5159955,4.296623,0.6910948,0.7299643,0.17425972,-0.14702481,-6.055504,0.88787633,-1.1843204,0.8882598,5.6044955,4.720286,-1.6632928,0.19788742,5.6870584,-3.9572513,0.7368576,0.87874424,3.2786515,-4.3063974,-1.0742673,-1.6809703,5.583706,-6.199954,4.198781,-0.112369165,0.49412966,1.1137044,6.35855,4.1423297,2.4012337,3.4431937,-1.9821459,2.0692322,-0.13835488,0.92263126,2.5566432,4.537538,-0.8587799,0.36080325,4.0094266,4.752624,0.7765077,5.4583683,-3.4241593,1.3856664,5.764525,1.0996206,-1.3027499,2.2041585,,4.1470118,1.771417,7.4680767,0.1361277,4.3882327,0.7080306,-0.018524822,4.313935,0.69329655,1.4878787,3.1883929,-0.20832582,1.2305341,1.2513725,3.4407198,-12.4917145,0.43122557,5.9402685,-2.2149189,2.202045,1.1809212,0.08337119,1.5199594,1.8820223,3.5523422,-0.045439504,4.0331087,3.7058344,-0.02956162,6.7156672,23.443691,-2.7579823,-0.15362222,3.3541453,0.23191565,1.0382651,0.6051323,-5.589802,1.6684651,-0.29909354,2.6558936,1.5680761,5.6529317,9.847061,0.6984125,2.2684295,-3.8327012,5.717029,-1.4852995,-2.0600233,-2.4300528,-0.33705288,,3.2518523,1.9225106,3.7563243,-0.11547655,4.636452,-24.102406,1.2189248,3.106347,3.115105,0.4291589,0.44574872,0.34152788,1.6097101,3.9652174,4.1342907,2.7101824,6.971012,6.1396003,3.2402575,0.22353908,4.7160406,4.322313,2.2558017,3.553357,0.007925183,3.2857857,1.5344583,,0.60432017,0.08197958,3.379142,1.6689878,0.8487991,3.410803,0.7104347,1.6005449,0.43845034,-0.07268554,7.368151,1.9198847,2.7664864,3.4610739,2.0936198,4.7872505,7.8650894,3.898979,4.5013847,0.346031,2.0113955,1.4645237,1.372585,1.2614712,-3.8613744,3.6430695,-2.2762115,6.2825923,-0.6348103,-1.1481029,3.1510386,1.7623247,-1.9027894,-6.554876,2.056866,1.5390192,6.722193,1.8154526,-9.769295,-0.2468259,-4.4516034,5.076973,2.316345,3.311868,1.4652658,-2.0287588,6.5123253,0.008465039,6.586116,0.073922634,2.842821,2.6597178,3.3419352,4.0929184,0.50481415,1.6036112,-0.88338274,-0.16553172,4.678596,10.628174,2.7703822,2.0042994,-9.276867,0.022574555,2.1274114,5.3834558,3.3357072,,-0.2679223,5.668965,1.6760211,2.9522693,-30.150755,-0.6942653,-0.24130106,0.4251415
2016,0.95153785,-0.30012104,-6.002649,4.0751987,3.6996205,0.48303872,-3.0245008,0.61187714,-0.48813757,3.4722843,1.1668154,1.0188773,-4.141175,-2.2968788,0.6824548,0.36116615,2.9035091,6.1618156,4.3728824,-0.07910988,-1.8462921,4.5959673,-2.611914,-2.2422545,-0.63372064,2.722207,-4.010127,1.5705786,-3.698643,7.4246407,5.6931944,2.8759878,-0.09829636,0.9601317,0.5298335,6.165427,4.1085835,1.4571172,-1.1631254,-10.87005,1.0811492,0.6935602,4.2481623,3.1560705,0.59718364,-2.1111622,0.85449284,6.0858808,2.3840542,1.4722927,5.3333154,2.6190352,2.2718015,5.5404096,1.7859406,-2.1255088,2.2449737,,2.8357713,3.063011,6.5099144,2.2775438,2.3801162,0.59424376,0.23246586,0.15337715,-0.791832,1.1154338,3.3883533,1.047044,8.012162,-0.7010079,2.817657,-12.09711,0.38485187,3.3305204,4.5478086,0.80322516,0.59190303,3.1593633,1.5445524,1.9605107,4.5912023,0.398403,2.8374903,3.9105427,7.115039,6.973947,-0.06880653,7.266365,11.098415,4.8382993,2.4319477,1.4288446,1.1089337,-2.7112622,0.8053628,-0.4383952,1.937948,2.0498514,6.343006,5.5849085,3.9591968,2.5391448,-1.4315205,5.3628893,3.9542046,-3.5459025,-2.9808326,2.9915397,,3.8697965,2.3536398,3.8774405,2.7397914,3.4931865,-2.1404555,5.547949,-0.6936166,1.5742397,5.870176,1.3106359,2.73896,0.7909552,4.848126,3.1782258,2.7004735,1.7225431,5.026521,2.833713,-0.54707146,31.09789,1.6731979,-1.7297966,3.7911308,-0.25636744,2.6200457,-2.6283321,,1.9262062,-4.018925,3.1665096,1.8806531,0.2774078,-0.04051103,2.528694,1.4741802,0.118553616,0.9480766,6.2076163,1.6230448,5.195069,2.7797992,2.5762303,5.721215,-0.59103274,2.91791,3.0754752,0.28908178,2.3264306,2.7659726,6.4466615,1.821428,-2.4510095,3.4516954,-0.0904862,3.4887884,-2.034369,0.36947316,3.2350357,2.4102144,1.8952574,3.9605632,2.2558928,1.7136618,2.9934702,3.5158877,,3.4222338,-5.9033823,1.8164696,2.9590242,1.0718086,4.06628,-1.0859663,10.62779,-5.2802243,2.4645615,-7.0922575,1.627602,2.9694417,4.2256885,3.790962,1.0659024,7.175514,-7.6926174,0.008690129,1.9422585,5.9793887,3.3040066,1.3574331,2.9415123,1.3507804,1.0226659,4.1198444,4.7442746,,1.7860706,5.354271,1.195138,7.072761,-12.055374,-0.2777815,0.5939797,-0.6332346
2017,7.0406575,-0.19556955,-3.6207576,3.3782115,-1.806057,-2.4118562,1.9163961,7.965446,-5.799364,2.1461875,0.60901654,1.5643069,-0.8243485,-1.8346916,1.0843115,2.6704173,3.2164052,5.6871033,4.115239,-0.45705718,2.7279541,4.57869,2.6448076,-4.048362,3.401192,2.6837285,0.58766896,-0.07633465,0.109331526,1.2113724,2.6459126,2.786113,1.8094645,0.42132625,-0.23511016,6.2462664,4.4216123,0.64700496,0.002329541,-7.8613944,-0.101221554,3.5129273,4.482211,3.1787198,1.9707547,-1.5911627,0.8896459,4.771716,4.8945503,2.332866,3.7397153,-6.04609,2.3955905,2.8093193,-0.54166704,4.3619547,2.1201549,,2.6461706,5.5068574,6.618621,3.0612316,5.400035,1.7877955,2.0350387,0.44915247,-2.1636178,2.097828,5.145827,5.780946,7.5159,2.2080755,2.1445432,-8.940536,1.6740202,4.1600227,0.07766478,1.2220212,1.3486071,3.0688717,3.0014834,2.9210727,4.9538336,1.1239443,4.4774356,4.0010986,2.6618702,5.561185,8.574161,1.290698,-3.985467,1.7794101,2.3434145,1.7949973,0.7873284,0.19208398,1.7586118,2.4907694,1.6047518,2.5583785,6.5919647,2.199027,0.2741935,2.870197,-8.168791,5.227111,3.5718582,0.48341832,30.395061,2.971799,,5.2498293,-4.33656,5.888726,-1.1161134,4.319359,10.554725,-7.155852,3.7837121,-4.238911,5.990412,1.26237,3.5747268,0.9234254,6.184441,1.4893671,2.0689178,9.9244995,5.319574,4.6112437,3.622007,25.177597,-0.38371432,3.1423714,3.844308,1.2213805,3.9618657,-3.6977346,,1.3328557,-1.6158553,3.2469158,2.175691,1.6395072,8.760206,-7.4554234,1.2418318,-2.9349039,1.5363505,4.0383887,2.29224,2.9662368,3.9478815,1.0194315,5.56223,-3.341486,1.0869262,5.1393356,-0.9036804,3.5670018,3.3296294,-0.57762283,3.9541602,-4.156003,8.822666,1.6138732,1.5090646,1.1064416,-2.7198746,4.350236,4.3843784,-0.4262301,0.77467924,2.0380895,-1.8876911,10.367704,2.909615,,2.4625247,0.54714936,2.715217,5.1058936,0.46232033,0.69573236,-9.306452,5.652987,-0.8825094,-6.3942294,-4.827378,1.4412024,3.737978,4.5030518,4.0937476,-4.991678,3.3668854,-5.010687,1.1687838,6.116959,3.023363,3.2707427,-0.40639082,2.8602786,1.4654907,1.7501409,2.641277,2.1074708,,-0.51785386,5.6178784,2.005799,0.46041945,-7.888612,0.49869597,0.39837778,3.2340965
2018,2.234429,-1.7137427,-4.66597,3.9275258,-0.3021193,-0.024508823,-3.4155369,5.568501,4.038507,6.17449,1.3508661,1.9862629,0.6248844,-1.4118077,1.4152894,3.7370155,3.767727,6.441975,3.965579,1.9184958,1.8165399,5.105249,3.3699915,-0.75726694,-0.827445,2.7403681,1.0904086,-1.3641752,-1.0989591,2.762961,2.7207143,1.978032,1.2809266,2.1055248,2.1498818,6.258612,2.0533488,1.1151495,2.3376336,-4.6581397,0.69526494,2.0473022,3.6015234,1.6919341,2.4365685,-1.5886306,2.0440712,4.9831915,2.4869876,0.81301737,3.1086154,3.450331,1.356196,5.953142,-0.54601955,-0.67455894,3.3516676,,1.934063,3.3394094,3.9740756,1.0588431,3.9910727,1.282166,1.1193612,-0.38941306,-1.6880474,0.911083,6.1034474,4.0189533,3.6870089,4.6678743,1.3271053,-9.3704195,2.2719514,4.1332164,0.8906847,1.6983631,-0.3338331,1.3960457,2.0272062,1.9619688,4.2625117,0.32667857,5.8214636,4.1593003,1.9743446,5.2921195,5.9947047,-3.081867,0.26776254,2.1173732,2.0193148,0.58122766,1.7333727,-0.30278167,0.7711685,2.556067,3.5240479,1.5458682,7.4317703,1.9461159,2.0946622,2.4622462,-1.265701,4.609862,1.0011283,-0.80229014,6.203272,2.4944518,,1.285567,-2.675939,5.7906656,-0.3298403,5.125604,4.709642,-5.892364,1.9141066,4.37924,5.9203672,0.54251903,5.169829,1.0113662,8.384961,3.403754,1.6409752,3.468402,5.5017977,5.0014,5.75427,-18.05056,0.44567433,1.7025704,3.9500356,1.6029974,3.0740178,-1.7034266,3.9975412,3.5747888,-0.40683684,-4.629417,1.6633575,0.16556078,7.3600974,-2.535971,1.6336762,-0.045238234,0.7360211,3.0575292,2.1857152,4.4420195,2.1939907,2.1018455,5.034291,0.09876887,-2.5699124,6.2460713,-0.86954916,3.1112356,1.7796443,-1.3048142,1.970258,-0.13470495,6.746218,2.7165928,6.03178,5.897077,-6.0171676,3.2761586,2.967197,-0.6487762,0.5067443,2.3091395,-0.55525905,-1.4847023,5.2226686,,2.7805772,3.932947,3.918085,4.0013065,0.72606266,-0.66404665,-8.536334,3.942807,-0.4359189,83.5668,2.2476897,2.2364898,3.9076262,5.040593,3.831025,-1.9008889,0.48629922,-1.1720159,1.6217008,1.6281759,2.5000825,2.20861,2.7530038,4.0993795,-0.015101126,2.3644426,3.7517684,3.9003167,,2.1449018,6.280958,0.46461087,-1.6472076,-2.1864903,-0.13748504,0.95373374,3.4595454
2019,-2.4965503,0.85629475,-4.0100174,2.4982994,0.26535282,0.047746018,-2.6950672,7.8360844,0.8975847,2.6776133,0.67306715,1.3035032,1.6158296,-1.4763348,1.8907193,3.9821134,3.2439187,6.972644,5.2644477,3.382741,-1.3309932,4.162605,1.6513675,2.7534647,-0.124745935,0.7890121,0.5629708,0.47505185,2.7261648,5.0547915,1.5763909,1.7229016,0.4296576,0.42308962,-0.96209604,5.6929007,3.9624474,0.6364153,1.1279137,-1.2798845,1.3601407,1.6541561,6.8044953,1.5625564,0.053218663,-2.041096,1.7764182,4.448957,3.158748,0.7604022,3.9137845,4.398315,1.3477925,3.8157268,-0.93999296,-1.5125315,3.7158408,,1.2330375,3.3419635,5.4866414,1.238121,-0.33408046,1.6887084,2.929853,3.7296038,1.382576,1.1028626,5.5616717,4.390631,2.9464025,3.748483,3.1231947,-8.523912,2.3849757,0.42477924,2.4627316,2.4481363,3.0754788,3.2515619,-2.3966346,0.71936154,4.1286006,-2.9868371,5.208764,4.041304,0.07337134,2.7967577,3.3850043,-4.1101794,3.1404395,-0.35423338,1.7494584,1.1346442,0.77886575,-0.24704929,-0.26217082,2.9940553,3.0700476,2.281201,6.5827236,1.7335019,3.0610218,1.8889146,-0.47102764,3.8609128,-3.8703716,-4.3816085,-12.498918,-1.060272,,-0.82914674,-2.56926,4.9793835,0.752174,1.3777461,-4.4628487,11.92337,1.8164206,7.2473803,5.22281,1.7301372,3.7153528,-1.3346218,13.659737,4.618695,1.8782927,-0.048219725,5.8330946,4.010644,3.6798842,-9.703268,-0.6462835,0.13930853,2.8581252,2.9515102,2.7595012,-3.5764916,-1.4225982,2.4327023,-0.01000476,-4.148569,1.6321429,0.44339857,5.4019217,7.456829,0.70232177,-0.9857332,1.1502333,5.2366967,1.6429495,0.7780961,1.4757013,0.5022863,4.8357754,0.29009262,2.1482496,4.606007,1.3060054,2.7213025,-1.7421911,-1.1516137,2.9874635,-1.5220368,4.472192,2.1420262,6.979296,2.0995111,-5.0079594,1.8089229,0.1553975,-0.912851,3.0817113,2.3961332,1.6505086,-0.8861431,5.313819,,0.48213238,0.12296002,2.1375847,2.7870455,1.5153307,5.099105,9.115813,4.581551,-2.6368945,1.0734073,2.0492861,2.3901913,1.9058349,4.89099,3.9811912,21.041758,-0.30476004,0.11883228,0.650533,-0.6126297,15.6508255,2.710059,2.889587,3.872847,0.8489681,2.0567658,4.8648615,1.4019365,,3.2286308,6.324649,0.8629825,3.3574495,,-1.3803611,-1.5189495,-7.7855835
2020,-25.79323,-5.3825145,-8.672076,-2.7569802,-12.223839,-4.5046678,-10.33611,-7.1686645,5.3517876,-19.294546,-1.3439775,-6.7063937,-4.8523517,-2.5489807,-5.2024403,1.1202027,-0.44342,2.5864782,-2.2401671,-5.1730742,-20.32937,-1.6575089,-0.25122473,-15.00068,-7.225548,-9.857107,-3.8355055,-15.202423,0.065735385,-10.822611,-10.033238,-0.7444886,-6.0624065,-2.8541582,-6.9811306,2.0968666,-1.8162106,-2.4347603,-1.4892436,-8.4857855,-8.509495,1.9846277,-20.893753,-4.934442,-10.738002,-17.12567,-6.8326283,-4.3114567,-5.5349197,-4.1734533,-0.3068676,-15.323437,-2.0661383,-8.884672,-6.612475,-10.310834,1.8811197,,-11.393129,-3.07548,3.223116,-2.6309986,-17.04447,-7.7405677,-3.0856197,-2.2349951,-4.155281,-10.44879,-6.3547873,-1.468308,2.06695,-1.7631872,-0.1829956,-7.3587465,-9.001164,-14.02349,-0.0017624785,-3.2200773,-10.711995,43.51235,-6.2087393,-10.548417,-7.4874744,-4.4981647,-4.097307,-2.894234,-8.952853,-6.690471,5.8121705,2.5389748,-13.967532,-8.438698,-3.7344909,-8.42324,-10.1579685,-2.8625398,-3.886419,-3.8640609,-2.2103217,-9.031577,-4.963682,-3.1699247,-15.153708,-0.8462122,-3.9082277,-0.9867156,-20.129099,-4.974704,-30.400171,-24.61141,,-5.1292624,-9.237271,0.06844621,-2.1541746,-2.7899637,-55.228863,-5.670345,-8.13867,-13.104574,-7.26327,-9.491826,-34.831165,-9.102872,0.1890495,-3.6543682,-4.106766,-5.528932,-9.69306,-15.284862,-6.265424,-28.162779,-4.105274,-3.228954,-14.548495,-1.8283525,-6.7093353,-10.737293,-2.595766,0.18946464,-3.864201,-3.451797,-4.4005256,-1.857696,-4.2318277,1.4913118,-2.4812078,-1.9110485,-9.223411,-5.406902,-3.7985816,-3.0388932,-18.942165,-11.989123,-10.5488615,-5.967734,-5.2068877,-0.861202,-3.5647464,-8.301071,-2.1516674,-13.496387,-7.109202,-8.924508,-3.1423979,-2.5268042,-5.516369,-8.34345,-6.185958,-1.2914759,-3.5142338,-5.5031343,-3.506778,-8.075625,-6.9351892,-6.374736,-0.28804228,,0.71664643,-16.873875,-2.6690285,-4.72525,-2.710996,-3.909807,-14.633694,-12.490137,-3.9801106,-35.63621,-3.5279667,-0.4389365,-6.206373,2.0511668,3.6757977,29.4633,1.7496941,-9.085425,-9.7640295,0.8762194,-2.5995822,-0.99898785,-0.4239227,-3.0845857,-7.405352,-2.5618074,-0.31655616,-3.676188,,-1.264125,1.9158144,-7.1774306,-4.0977306,,-7.678733,-5.567735,-9.333954
2021,25.154964,-22.584482,-1.9695907,9.98433,6.927045,2.4571745,10.14856,5.7714276,0.29788482,7.583675,1.9673998,4.3397584,5.1514893,0.3292058,5.7713456,4.4133544,4.4310055,6.070694,8.499368,2.1191983,17.435602,9.191716,3.2908175,16.395805,4.1770124,5.0352597,4.3179317,-0.41369703,-2.5312383,3.6893532,10.259647,-0.7054688,5.365288,4.7546453,10.824551,8.4732275,4.447092,0.631352,2.8165646,-1.3746539,9.5929785,0.7155381,6.6254077,7.388232,1.7469904,5.946443,2.7741508,10.354744,5.93107,3.6261287,2.911699,5.9616055,6.917664,12.831908,2.1326363,8.577895,1.7622049,,6.493367,7.0409265,2.8556576,2.4637306,-5.062411,6.501552,4.0436873,2.4457717,-0.84524477,8.186929,11.065078,3.0380027,2.9692101,2.793046,2.9072444,-1.5665205,9.984685,4.3761644,1.1210171,6.5601606,1.078305,18.882044,7.42949,10.702991,13.654508,-2.926958,7.662532,2.974762,3.7859828,8.790935,14.644191,3.8531318,-0.7474563,3.3256123,7.5639505,9.494161,4.3454947,1.7717305,3.1700175,2.9186418,5.5651364,3.58777,1.5786206,6.554807,0.59726137,4.4391212,2.5912862,1.0610906,-7.256972,2.7936852,26.718748,11.428749,,3.092782,1.0993589,6.4553585,5.318431,7.848196,24.060806,11.289723,7.06063,20.718868,15.655798,2.0511587,33.76856,5.3430667,4.498716,5.59213,-0.006524311,12.718148,-12.6271,13.321437,-0.061421283,6.196565,-0.60631645,-2.1241772,3.3776686,1.8807644,2.131462,0.58899266,-2.4562945,-1.862576,1.4971608,9.1333065,5.7219353,3.354495,3.0297198,6.6023045,4.1038723,3.0853045,9.603182,10.99814,5.535672,4.5230455,15.069543,12.27774,4.761639,-13.750264,-2.4702458,8.471718,0.96608096,4.8991323,2.7649136,4.4146953,1.8817965,13.361538,6.3360634,5.96554,8.456009,9.177457,-4.477008,3.8734326,14.430816,0.13093947,3.5152795,11.52716,15.620289,-0.2570943,8.972581,,-0.1785266,-3.3162994,5.9242935,8.098636,5.3031635,2.24648,3.1612926,-0.25409788,-0.8743333,27.173918,-3.1015737,3.4998865,1.4306217,7.011574,4.0716553,3.4367468,0.5662027,-0.97234887,4.088142,10.429406,3.8514037,1.2540176,0.25807557,4.4105086,5.915102,5.888341,5.960906,2.7734218,,4.07887,1.6665161,-3.808557,-7.876432,,3.3505309,3.2857547,6.611933
2022,8.912308,-7.5766687,-0.14362827,6.1089478,7.721238,2.1760833,5.0481954,12.338333,3.593276,8.530771,2.9241006,4.2759333,4.673318,-0.8699308,3.4201684,3.580434,-0.81955296,6.008475,4.7179403,4.764512,10.552525,5.531109,-3.88854,7.6417036,6.310137,2.4064367,2.6463153,17.761492,-2.4166098,4.476616,3.8236308,0.73096573,2.326416,2.1924093,1.6487781,3.1476998,3.7560208,1.04503,5.46936,-0.92774403,6.1877995,0.84457886,15.154508,4.103455,2.3487897,9.630387,2.9780273,5.9131837,1.2440947,0.64160913,3.700804,11.0179615,0.743682,4.232892,1.9682518,5.028296,5.0155587,,5.418774,-1.2680311,2.5953996,0.48939458,19.439507,2.2359893,2.361597,-3.3302207,0.7475337,3.8776002,10.842209,1.8305125,1.4230633,3.073814,3.2438924,0.66178626,7.08433,7.114201,1.9901537,2.7296898,4.1772656,62.111073,-2.8053005,2.4118454,7.9374003,-2.7846808,4.551056,4.5244756,-4.19501,6.762386,6.4889064,2.5377257,5.510978,6.273632,4.1941457,5.0334454,5.1673365,0.9156467,1.3910276,1.701003,2.8628128,7.030429,3.7400093,2.8896613,10.469971,2.8052375,1.4371128,1.2697005,-1.077822,2.5850582,-9.377305,20.214037,,-7.453619,1.2874557,1.6952856,-3.0696602,2.0834198,-18.992142,,0.49649137,9.894568,-2.0664043,1.6026818,12.099063,2.9328578,2.0647473,3.061936,0.4396829,1.7243928,3.3220284,6.6561494,3.5030777,18.923563,1.33336,3.712731,9.021163,-1.637494,7.5656834,2.513088,2.8118577,8.319863,1.1132674,2.2285383,4.0109787,2.3228235,4.776657,2.1489136,3.3790784,2.7395875,5.043351,5.3390975,2.4604032,2.962503,9.376025,1.8276201,6.765954,-1.1850662,3.7363045,5.712276,4.31831,6.2424707,-0.9543025,1.5885648,4.248041,-1.7909789,4.3667765,-1.7331866,5.817733,7.159129,-3.5980084,1.3191344,0.71982163,-0.019702917,2.9951901,2.5523748,9.48711,-0.33397752,5.247053,,-1.7540731,1.5405177,0.7238742,2.5048854,0.7711184,0.09720946,8.319985,-6.6766567,-3.0043483,12.58411,9.060809,3.3003702,2.5689433,5.7162247,4.170797,-21.653183,-1.8932198,1.2119606,2.074256,4.499459,2.7126193,1.542998,1.4892708,-22.745682,4.664391,1.9238617,3.8919952,3.9141288,,-0.8833838,7.725699,2.774357,-5.9582253,,0.4806197,2.3433645,4.3435817
2023,4.216132,0.1060928,-1.9882933,5.1371236,1.1232591,-0.42151088,-1.8929498,8.47902,,1.9048864,0.96438575,-1.9301456,1.2326797,-0.09696433,0.28120756,3.703325,0.649578,4.490704,2.1792185,0.42885938,2.5580912,2.6261694,4.691208,-0.9110862,4.9999194,1.6759721,2.8337002,4.087184,0.33902532,4.1529098,1.5289382,-0.36288452,-1.3779207,-0.5741241,-0.019613225,5.524315,3.818193,0.5557871,5.1259074,-0.5288754,-0.4102303,1.1013863,4.868558,4.622754,-1.5743836,0.32017455,2.2921433,1.0181048,-1.820884,-0.3899887,5.896169,4.144679,1.7383133,1.2856482,2.551203,1.1023059,2.0231583,,1.482561,-4.5408006,3.8547502,-1.4401382,6.97477,0.6076492,1.5251462,0.0218016,0.217772,-0.9045676,7.7456856,1.1902231,2.975025,2.4134035,2.1443202,-7.349844,2.6398804,4.5295563,0.504111,1.9510931,,33.03144,0.6122474,1.8148973,3.1942825,-2.9921284,-0.7093015,4.16753,,8.230532,-7.216712,3.787648,-1.7201524,2.5991304,-1.1872302,0.74984485,2.581467,1.2386342,1.9708016,3.5723872,3.4833584,7.101194,3.6684778,1.0556493,4.219227,1.2782352,-7.011464,2.3111608,-1.2591285,2.4018621,8.921612,1.9225538,,-1.6916261,0.70936024,-1.0535768,-2.6795216,2.9603896,74.67501,,2.3382292,4.975971,4.118136,1.6688751,4.3504877,2.3983881,-0.8421415,2.2901103,1.648721,2.6164055,0.25532869,6.348271,5.959523,,2.3682363,3.3940234,5.131221,-0.6941628,2.2854352,1.8544488,,-1.6276188,0.7242957,3.0051105,-0.91142774,-1.0604275,2.054059,0.019224282,-1.0782601,-5.2064734,3.4206052,9.351075,1.9914159,-1.576099,6.0025773,-1.4925598,4.6676974,2.060936,1.9477601,0.6168531,1.0108192,1.2177954,3.7154233,-6.8129196,2.7258034,1.2367243,2.3452938,3.893618,5.896001,-4.0142937,-21.164316,1.7978824,-3.0071557,0.22611602,3.4147165,3.05827,,1.0560622,4.494497,,-1.6128372,1.6065973,2.262509,1.7088042,-0.5852259,2.4702303,2.3188426,2.3488996,-5.9489307,12.867049,-0.53759986,3.9536867,2.0645523,6.136282,4.3624315,-19.011452,2.518465,1.3006549,-0.6258097,4.6848745,5.714881,2.0809925,2.4275947,15.217865,0.82633626,2.0356,4.164676,6.077931,,,4.3619494,-3.2406218,8.501973,,-0.63005066,2.4646404,3.584903
2024,,,1.2929306,5.162522,2.0067844,0.0103741735,-2.0584028,3.4842162,,3.8201914,-0.62709785,-1.6765944,3.5726926,0.84939104,0.25832528,4.8401785,2.6534438,2.9649985,2.8464043,2.2643335,2.903713,3.1543403,4.51757,6.6047344,2.20331,0.0031157061,2.977479,3.7518609,3.350954,,-4.563455,-1.8560572,-1.4352796,-0.33491322,2.0941546,5.1066246,3.400052,0.99723226,3.2723618,0.14877412,0.6564377,1.451231,6.751542,3.8253338,,,,,0.9519895,0.22852618,4.5234303,2.5228856,3.155127,4.0673428,1.8655199,-2.8409634,0.63963634,,2.1796541,-0.38459077,4.5796676,-1.0983124,3.3104038,0.8277029,,0.24735221,1.1784376,0.028702272,10.668645,3.721743,3.1668398,3.3657587,2.5274317,-1.4903517,2.436955,3.581587,,2.0665333,,42.55534,2.704738,1.8240184,3.637351,-5.2698483,0.8262992,4.179002,,5.5399733,-0.1455964,1.9608151,-3.615119,-2.280696,-0.3962126,0.7385176,-0.6974413,1.4805568,0.52066606,3.4642494,2.4708552,7.15558,4.7240586,3.7111924,0.9828664,,-4.9195976,2.8516638,,2.5564756,-1.6206975,3.6264489,,5.588481,1.621331,2.1865394,-0.6510087,0.35955355,7.5094304,,,,2.9733276,1.6931202,4.7744184,0.5847801,6.271662,4.7995296,1.9611783,1.9841745,-1.6376095,2.9904335,3.5656028,,-1.079236,2.2094061,4.821247,-0.7631244,3.838942,1.4171203,,4.921994,1.2943721,2.2019892,0.3224234,1.135237,3.8176677,1.1469815,-1.8756758,-2.7972982,,15.03255,1.8894691,1.6880574,1.5673926,2.1801727,4.8230124,,2.2558646,3.296866,3.2427213,0.75252205,2.9710193,-28.270678,,-4.4880342,0.76155514,,6.583267,-2.7994642,,4.4400463,2.3266366,0.13694641,1.8156686,2.139548,,0.4141536,4.445421,,-1.0984137,1.9407562,2.1496017,1.3108938,0.65784323,1.6235654,2.0650866,2.1177297,,4.871818,-1.3500743,2.9660993,2.5752077,6.341419,0.48941916,-3.3310323,,1.5894644,0.7176562,2.9515235,,,3.253614,,3.1537108,1.7973504,4.421798,4.793048,,,6.4172854,1.6302098,8.741782,,-0.6690868,1.1583868,0.22894396
