Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1972,13.304075,0.12910292,0.72891736,,2.462789,,60.86603,3.6546595,2.2544608,5.7824883,11.544491,7.433278,6.5022025,0.020259133,13.474952,0.121084355,15.236292,0.027761217,0.048936997,7.701585,15.192959,33.057728,2.8603845,8.031366,1.2635698,4.7859154,0.7432104,1.138517,2.0105581,66.47904,0.011094121,0.035320427,0.077180184,17.128956,6.8538575,2.7655904,1.1215358,0.45879662,0.12639533,0.14197828,0.44614452,0.5285886,1.4402289,0.11270162,0.17238759,0.9087084,2.277248,76.95099,3.6394753,16.58043,13.230207,1.1459091,0.3660235,11.935206,1.0036489,1.9631588,0.7028646,0.7025972,,4.189833,19.155521,0.047871374,9.506548,1.0509475,9.952634,5.9821935,,4.4076476,11.555548,2.210728,0.2348671,0.1876942,0.11875112,0.11242483,0.28414664,3.5570078,0.4821394,11.702108,0.47628102,2.1629698,2.2529278,0.5246621,2.653844,0.081373475,6.6848183,0.35485366,0.35590243,7.2556167,3.4285624,2.8302975,7.087802,5.4851155,6.070876,3.2524679,1.1160856,7.8822284,13.507397,0.3167466,4.740411,0.013725129,0.428925,0.6653652,1.7752897,30.001265,0.17393707,2.252576,0.9759334,6.837062,0.725743,4.882572,0.27619812,,8.547858,38.9881,7.3547006,0.8449659,0.5040992,7.38239,0.18175338,0.02797395,2.4479055,,3.5319588,0.037862156,2.5532947,0.17216285,2.0088718,2.3967154,0.3791239,0.38259473,1.2887795,0.8069634,0.111924164,1.6765848,,14.204392,0.0513804,0.70625204,0.6233943,0.7456247,11.803789,7.474118,0.02059203,11.263944,5.545781,2.981026,,4.2197514,0.29729635,2.1912253,1.2771136,0.6701429,14.096922,0.48231876,9.972351,5.6027875,2.076697,0.28551754,,1.773388,73.543236,6.4317284,12.2120905,0.015627196,17.994518,0.3944671,0.3064854,10.035462,,0.29707307,0.24084733,0.43600026,0.05952524,11.940995,4.3118567,0.12217981,0.13560158,4.387867,11.358312,5.126498,10.428316,0.81808364,176.45204,0.77254754,1.1362793,,0.031056805,0.16979049,0.5739219,2.7551758,9.619776,,0.25162244,8.114389,0.87695247,1.3979063,,2.321688,0.14948729,0.12662217,10.625077,2.1510038,21.485434,5.442075,0.37462297,5.166803,2.1435258,0.5304003,0.6801634,,0.25347456,0.20038852,7.266308,0.88884634,1.4823471
1973,14.623604,0.1345167,0.76287675,,2.2551887,,70.13039,3.7521312,2.3049057,5.12352,12.585821,7.9122844,6.661754,0.020287963,14.266177,0.11605177,16.612047,0.028509153,0.06171395,7.967406,21.610847,39.157097,3.382361,8.317581,1.1589344,8.024923,0.7035292,1.2871299,1.917405,67.67092,0.010722448,0.0786242,0.07242385,16.93627,7.324343,2.668038,1.1424416,0.4650386,0.12819129,0.14610703,0.7955428,0.5438622,1.5063915,0.10903667,0.20750609,1.0276937,2.4175622,84.918526,3.759362,16.566193,13.749271,1.0060294,0.36327067,11.787476,1.2460659,2.5913622,0.78188795,0.64042497,,4.436667,19.796349,0.058040217,10.570322,1.1262785,10.347944,6.3747444,,8.373992,11.738589,2.2901018,0.23233283,0.17806435,0.10889396,0.18542041,0.09696553,4.175141,0.5567092,11.602667,0.50305164,2.4689317,2.1988897,0.50013465,3.1618974,0.085782714,7.0117846,0.39188024,0.35836738,7.40698,4.066457,2.835594,8.239876,6.089445,6.4893556,4.227129,1.2370355,8.265285,13.795372,0.30978048,4.832707,0.013047393,0.6022453,0.66774493,2.107519,24.776077,0.17997211,2.7465682,0.93452156,6.298101,0.7497582,6.0016055,0.28208518,,8.840377,40.593098,7.607024,0.8928125,0.5887805,7.6194644,0.14726238,0.027146572,2.587525,,4.1744795,0.04051681,2.44223,0.14147717,2.3753352,2.4703512,0.3974585,0.38958,1.2868557,0.7834915,0.11413318,1.6007435,,20.681768,0.06488796,0.82441056,0.68983305,0.77660024,12.283559,7.6987967,0.031740293,12.238164,6.1095686,2.926396,,4.3575473,0.30565068,2.4130733,1.3524673,0.7817846,13.983621,0.4997653,10.067717,5.952485,2.231183,0.33869705,,1.6586822,76.96556,6.9568496,12.655907,0.016021928,23.14797,0.38205066,0.3170165,9.404202,,0.34750354,0.18786736,0.499378,0.0652088,6.802363,5.1152973,0.12037756,0.17697063,5.322612,11.296513,6.068433,10.727264,0.77250683,182.50056,0.81673527,1.1168286,,0.04044643,0.16810155,0.62537885,2.7855,9.783661,,0.2887703,9.135312,0.87134373,1.5080271,,2.5515535,0.21203977,0.10556497,10.997181,2.0332844,22.257154,5.51318,0.408332,5.330176,2.4690027,0.5644668,0.5823329,,0.2500563,0.355753,7.135521,0.97511446,1.6206609
1974,13.103169,0.15343112,0.7358426,,1.809418,,63.998528,3.750012,2.3466268,6.690514,12.112886,7.540727,6.8003902,0.024732666,13.86121,0.120948225,14.836491,0.034055974,0.06135448,8.192857,20.073578,35.936203,3.3631446,8.581224,1.2003744,8.352846,0.6994441,1.3608919,1.9577489,53.56718,0.010363515,0.12828851,0.050051447,17.070429,6.5318456,2.4632058,1.1419429,0.50086635,0.13536525,0.15008286,1.0258155,0.5613032,1.5939066,0.105407,0.21796694,0.93353856,2.4416056,76.674835,2.9079854,16.656673,13.452803,1.0081507,0.41222963,10.902375,1.3042948,2.1063628,0.87930804,0.68710476,,4.8828363,20.37737,0.056085713,9.937044,1.180947,9.940175,7.4861217,,8.411882,10.977119,2.363149,0.26745787,0.18317948,0.10573543,0.16726612,0.1739101,4.038674,0.37197593,11.448353,0.51252586,2.1048827,2.4631546,0.5011046,3.161442,0.09438416,7.078767,0.39847913,0.36153805,7.4367685,4.3838706,2.7677407,8.075695,5.978098,6.5349445,3.8145034,1.2099369,8.162709,14.048195,0.37823477,4.912063,0.007022002,0.53851557,0.8373135,2.140979,18.59869,0.099708855,2.6897016,1.0586339,3.8391192,0.67172045,4.7830544,0.2201539,,9.111153,41.04363,7.833244,1.2081212,0.6632382,7.828885,0.15804796,0.02636085,2.6989014,,4.1228127,0.045259017,2.2424583,0.15781105,2.3620512,2.5868783,0.3405665,0.38997802,1.2845999,0.79009396,0.10679896,1.7002808,,21.15251,0.05571854,1.00902,0.7131204,0.8147654,11.7986,6.9481187,0.031313483,14.246544,6.168562,3.124476,,4.256582,0.31724754,2.2804587,1.4258066,0.74056613,15.277476,0.576352,10.291654,6.094329,2.2788968,0.36221588,,1.6632249,59.076603,7.160355,13.060541,0.016378218,22.828432,0.38444644,0.36763155,9.586718,,0.33811828,0.1781524,0.48888385,0.07942481,7.3231177,5.102831,0.12282476,0.21633111,4.066626,11.311395,6.034428,9.781448,0.631719,154.2463,0.9196018,1.3221312,,0.036834385,0.15545587,0.6036208,2.8046072,9.910792,,0.24238415,9.648685,0.9487326,1.5152521,,2.4442823,0.14802219,0.104133576,11.344323,1.9891753,21.289358,5.5625806,0.3311608,5.8477206,2.437791,0.41965503,0.6403421,,0.29421842,0.2843933,7.0648494,0.86668956,1.5312294
1975,9.382853,0.16607082,0.64428496,,1.870237,,57.187145,3.6656525,2.4179263,11.074167,12.458735,7.1542463,7.0285616,0.020266464,12.496629,0.12867685,10.583287,0.035760444,0.062382165,8.359622,20.295837,39.2865,3.474285,8.9639,1.3486806,8.617446,0.7892841,1.3968332,2.260936,44.756702,0.010016402,0.2593932,0.04433679,17.140572,6.160011,2.1502626,1.2915547,0.5882901,0.15689026,0.14042707,0.67558557,0.77463,1.5339293,0.1146186,0.25157183,0.9728253,2.8523476,55.340904,3.0191112,17.313532,12.737271,0.9425215,0.4094484,11.0087385,1.2547954,2.041075,1.0332451,0.7989621,,5.057961,21.245466,0.038095903,9.769475,1.0810218,9.162185,8.5753,,8.100356,10.730088,2.4682798,0.23419845,0.18107913,0.16302451,0.1744837,0.21634388,4.2885547,0.4853277,10.27937,0.57426697,2.447887,2.4801834,0.5200904,3.2835598,0.0947274,7.1584263,0.40906373,0.38312688,6.9329853,4.1183944,2.869134,7.4002633,5.8890805,6.182289,4.0518713,1.3107555,7.675496,14.491409,0.36777225,5.0599136,0.0072373957,0.5404927,0.7558449,2.2763515,15.217131,0.08411711,2.3262684,0.88787514,4.4985933,0.6948167,5.919175,0.21352036,,9.506998,33.543556,8.175099,1.3252184,0.645186,8.140794,0.21869175,0.051184263,2.7822466,,4.2325416,0.04980705,1.999796,0.15187025,2.4407222,2.7242951,0.30211642,0.39871764,0.96134335,0.6642831,0.10936853,1.695023,,18.388765,0.0625367,0.74674433,0.68391454,0.8615095,11.149493,7.6364555,0.02535663,14.628832,5.905001,9.309701,,4.1891084,0.33382457,2.755185,1.4299786,0.77117294,15.320868,0.54410166,11.034498,6.341607,2.3169808,0.3107712,,1.5852598,56.69191,7.6105447,13.638773,0.03816892,18.273838,0.2768567,0.49856773,10.519416,,0.29201183,0.1761385,0.51097876,0.11790098,5.449678,5.287833,0.089248866,0.21124974,5.1606283,11.716148,6.234539,9.857642,0.6639838,104.3488,0.95734537,1.478772,,0.043961983,0.12096533,0.59242517,2.858256,10.163947,,0.3544587,9.1253805,0.9494387,1.5935286,,2.6552615,0.14137746,0.09625338,11.853576,2.07581,20.437992,5.6821413,0.32843313,4.823773,2.413475,0.46837413,0.5480217,,0.3822814,0.2666531,7.201029,0.8168633,1.3627455
1976,19.890474,0.15167534,0.46363193,,1.9705406,,64.326805,3.7933981,2.4453003,6.3193216,12.088416,7.694378,7.146279,0.02264859,13.28813,0.073649324,22.241566,0.03325267,0.0695733,8.329856,22.055023,30.102024,3.5509145,9.249422,1.3211836,8.81034,0.87031895,1.4027971,2.1128318,36.79205,0.009680343,0.7825406,0.054603513,17.00912,6.415039,2.2170434,1.3182049,0.56117946,0.14332396,0.14412801,0.74060917,0.8021894,1.5918534,0.13545424,0.23679806,0.96930915,2.8415406,117.89225,3.7575753,17.874949,13.920084,0.8574586,0.40690765,11.839007,1.2204363,2.3847072,1.1065009,0.8656859,,5.4661775,21.88777,0.036107257,10.834874,0.82486886,9.903008,8.034109,,8.417245,10.649713,2.5443246,0.19885005,0.1875782,0.15811329,0.13722965,0.22163235,4.6566114,0.48775792,4.431186,0.52773714,2.32818,2.7480783,0.53744256,3.37402,0.1293067,7.554509,0.45710275,0.39105973,6.905405,4.4920387,4.0859246,7.7263575,5.7372622,6.595732,3.5568733,1.5037404,7.943522,14.715557,0.3297636,5.1502075,0.007763991,0.5434141,0.84231824,2.5592287,15.657868,0.072924174,2.1727781,0.859371,6.5734096,0.74947083,5.6616263,0.2028566,,9.793109,33.331264,8.43933,1.1118118,0.65378225,8.35737,0.12438939,0.074502334,3.028971,,4.295881,0.048880626,2.2729867,0.15906954,2.4946103,2.865636,0.25898084,0.39276809,0.96075517,0.6881263,0.10691664,2.0338259,,16.807446,0.06051459,0.8457136,0.7652513,0.91303265,12.267732,8.278774,0.019879105,14.482213,6.156295,10.2134695,,4.340744,0.31818548,2.6029737,1.4252484,0.8116904,8.998891,0.54628843,11.608108,6.381022,2.3979747,0.3733321,,1.909784,49.62474,8.106667,14.065005,0.056357805,21.102526,0.23670393,0.33336604,12.751347,,0.30060324,0.14879449,0.52412575,0.109941445,7.8213463,5.4199915,0.0770336,0.3295742,5.141768,12.0492,6.370635,10.731774,0.63710904,208.60005,1.2843441,1.7572712,,0.043092713,0.12223515,0.68177915,2.8757865,10.290251,,0.30743736,14.921326,0.97462714,1.7508215,,3.365026,0.16646343,0.08186087,12.245499,2.036071,21.468273,5.732708,0.32579187,4.209337,2.3896394,0.29146856,0.4252142,,0.27983174,0.3058473,7.3082676,0.78139806,1.7265382
1977,10.348436,0.1787136,0.48204285,,2.2275915,,54.56268,3.7714992,2.4472914,7.28418,12.807725,7.399397,7.207721,0.024833912,12.911715,0.08191212,11.425814,0.03875597,0.07066016,8.608579,23.858604,44.29773,3.4207654,9.505674,1.4558512,8.516777,0.8318863,1.4384314,2.344331,37.746643,0.018710632,0.9760439,0.05404285,17.184347,6.5321155,2.0913975,1.4210548,0.55345654,0.19996741,0.14350416,0.2810915,1.6345285,1.6086653,0.13103242,0.2576628,1.1824841,3.04445,61.439865,4.0464125,18.30581,13.462953,0.77703637,0.35413677,12.138064,1.0533302,2.4591527,0.9927426,0.9280026,,5.3302965,22.448538,0.031560805,10.58059,1.2790447,9.551621,9.803167,,9.087255,10.758394,2.6110446,0.24710084,0.18773584,0.17588626,0.13830218,0.22504191,5.0266137,0.49089468,14.501125,0.594305,2.5017195,3.0542831,0.58652395,3.2659657,0.13287039,7.8181233,0.5949203,0.40412185,7.1905046,4.55864,3.5381854,8.5766535,5.680483,6.361312,3.5935078,1.5621201,8.094621,14.826765,0.34995535,5.21984,0.008402838,0.36466783,0.8446873,2.8623586,13.673304,0.07401009,1.9497441,0.8331476,7.009533,0.60986423,6.3465447,0.20720068,,10.048093,30.576092,8.678216,1.3292218,0.7007887,8.544323,0.10284314,0.09645722,3.0868616,,4.1034718,0.05830967,2.379863,0.16474229,2.4026403,3.1471608,0.2646891,0.4113901,2.2380455,0.70295227,0.11342116,1.8794761,,14.791008,0.06464003,0.7511706,0.94672674,0.94725955,11.796835,8.238279,0.023201251,15.810691,6.4689746,9.938409,,4.385783,0.3290835,2.518525,1.4460737,0.82663554,14.5999365,0.53707695,12.069676,6.497828,2.395059,0.40773818,,1.9308465,44.012947,8.194981,14.440751,0.054717354,23.228304,0.23165715,0.41130865,11.84274,,0.37592456,0.16625619,0.5304696,0.17813139,5.982041,5.2353063,0.07610516,0.3209952,4.927707,12.28628,6.130945,10.390635,0.63061,102.15635,1.3143473,1.8085833,,0.04567663,0.1708663,0.7440401,2.881328,10.374335,,0.30299774,14.968376,1.0971849,1.896527,,3.5916362,0.1156935,0.06488579,12.605683,1.9383723,21.902563,5.758193,0.32325292,4.54422,2.7083063,0.31144586,0.48104733,,0.4586708,0.34434715,7.36513,0.70436984,1.4395514
1978,8.784427,0.15819776,0.71268207,,2.4732132,,55.300156,3.7798533,2.4490037,7.664913,13.297853,7.5684366,7.288469,0.025020352,13.833014,0.09755405,9.564746,0.052811515,0.071336836,9.21369,23.655355,29.48136,3.788522,9.779465,1.5583509,7.951657,0.9120684,1.5321431,2.5051398,54.508972,0.027123597,0.97937226,0.06111854,17.329044,6.711445,2.0444489,1.5612195,0.6332252,0.24878004,0.14108023,0.18444732,1.6401074,1.6646763,0.09226459,0.6596028,1.2859449,3.1570482,52.229076,4.2320313,18.377502,13.814602,0.71960634,0.35259345,11.956159,0.9960441,3.56745,1.3451638,0.94012576,,5.406152,23.03039,0.040566687,10.90538,1.1584429,9.917869,9.511443,,10.62195,10.7647085,2.6807697,0.241667,0.18478294,0.20871015,0.12958558,0.2517448,5.07756,0.53254706,7.877037,0.6274645,2.6883602,3.3053992,0.58178914,3.6366363,0.13894121,8.256915,0.6617543,0.4013089,7.0827065,4.371232,3.3083909,8.591296,5.9071,6.637123,4.349655,1.7409004,7.7636647,14.948748,0.35604224,5.289619,0.009139517,0.36714652,0.7626801,3.0341585,15.646662,0.07277742,1.9470426,0.8267003,6.9304376,0.8539097,6.2330008,0.24007781,,10.323086,32.906612,8.932215,1.7527539,0.7031122,8.737508,0.120013274,0.14077057,3.4706295,,4.528826,0.054628894,2.7555454,0.16095075,2.6595306,3.559052,0.2698985,0.4183021,2.2382407,0.68109465,0.11526995,1.8867737,,10.52776,0.07148839,0.6955913,0.85298264,0.970339,12.168123,8.038259,0.022168973,15.525424,5.736034,8.652183,,4.442884,0.34138972,2.1019,1.3570244,0.8201868,8.818292,0.55745846,12.333755,6.1013155,2.363315,0.50140417,,2.12102,43.499317,8.83681,14.834395,0.057486814,21.372482,0.20110418,0.47046524,13.7519655,,0.28052604,0.22597712,0.5419444,0.115667686,5.351509,5.8135285,0.067046605,0.35152277,6.2694254,12.275193,6.787136,9.603489,0.7873277,81.71363,1.1836082,1.8131886,,0.04402079,0.1283917,0.7938084,2.8897336,10.465082,,0.37686944,14.003989,1.1868955,1.757666,,4.0882196,0.122233115,0.054771848,12.988557,1.9582642,21.924551,5.7928295,0.35647225,4.7577834,2.6881878,0.30622536,0.5330424,,0.6129938,0.34751472,7.243612,0.6350654,1.4181368
1979,9.188084,0.16350494,0.6995089,,2.8283699,,40.072166,4.0123534,2.4165149,6.325396,13.233434,8.123811,7.2163477,0.026149431,14.247404,0.095953,9.874709,0.060128607,0.07694935,8.943678,23.661352,30.299385,4.0853734,9.803224,1.4739472,8.623109,0.8400285,1.5862972,2.3913689,41.20299,0.052441746,1.0442405,0.042326923,18.223114,6.3314342,2.1807885,1.5740018,0.6857598,0.22031806,0.14447933,0.19461869,1.4409798,1.7348932,0.06706426,0.7798551,1.1953552,3.245251,54.70985,4.494774,17.817163,14.304777,1.1911534,0.45186222,12.294221,1.2139459,2.5251663,1.5273193,1.0016552,,5.44573,23.064465,0.053861197,11.38372,1.3343245,9.937478,11.282061,,9.249994,11.464372,2.6831214,0.21736461,0.19061449,0.21247262,0.13406873,0.22257797,5.334733,0.49872783,11.477129,0.6953269,1.9745815,3.2603395,0.5318991,3.9412024,0.13615774,8.051087,0.65415555,0.4116552,8.117392,4.245608,4.0107512,8.783563,5.730591,6.863338,4.0242987,1.7535168,8.144295,14.793213,0.32548735,5.2240353,0.005760087,0.42610314,0.85104406,3.523497,12.383141,0.06923491,2.0069163,1.0369437,8.01719,1.2779909,5.2798495,0.26125628,,10.335729,33.5142,8.976391,1.7168353,0.83617526,8.718766,0.12935348,0.18277505,3.6584847,,4.8653107,0.058019828,2.6541848,0.15602951,2.8653264,3.7800226,0.23888056,0.42195424,2.242546,0.70206887,0.10561427,2.1623554,,11.069595,0.07992317,0.9816407,0.54013085,0.9975497,13.309944,8.5021925,0.03372875,15.168803,5.250335,8.130023,,4.4886904,0.35614568,2.200688,1.3120586,0.8125053,10.07978,0.5853131,12.519969,6.131354,2.5721657,0.44567373,,1.8612236,55.445156,8.87043,14.866539,0.057188775,24.195635,0.2003456,0.5064335,14.831433,,0.47798786,0.21132956,0.53047204,0.089429565,5.9268847,6.2874126,0.06789352,0.34255084,6.0718365,11.83958,7.3132753,10.232837,0.7744314,80.70569,1.8424686,2.595801,,0.044728708,0.48640862,0.81388354,2.8273394,10.285351,,0.4131032,15.083328,1.3583909,1.6858485,,4.2719164,0.110950135,0.05159686,13.0436325,2.1301198,22.010122,5.6860824,0.28321868,5.1533337,2.668123,0.3162762,0.5509238,,0.51734895,0.34891793,7.636584,0.6386079,1.4188153
1980,9.434739,0.13336322,0.6558199,,1.8903238,,36.253815,3.8789694,2.487746,2.2143776,13.882577,6.892174,7.382826,0.033432845,13.71245,0.122240625,10.00466,0.062227722,0.086315915,8.7194805,21.953993,34.28281,3.9828534,10.11521,1.3133341,8.120537,0.8090033,1.5361323,2.6802685,36.950844,0.0507231,1.4970202,0.043360293,18.050495,6.4049263,2.1809814,1.5200888,0.6774689,0.45651385,0.13047086,0.2217228,1.6542695,1.6922077,0.14103657,0.37398162,1.024186,3.1998644,56.240597,4.773434,17.972763,14.046617,1.0683134,0.5012175,11.767572,1.1218294,3.5694008,1.6418518,1.0278863,,5.69861,23.837122,0.05279005,12.164665,1.2343279,9.495874,9.778149,,8.85181,10.288091,2.7675376,0.2018768,0.19091564,0.22068548,0.17672437,0.20309576,5.271572,0.5037545,11.255855,0.65108204,2.309009,3.3451397,0.5467827,3.8597589,0.13270493,8.104196,0.63694215,0.42439717,7.6924458,3.0293248,3.337125,8.160729,5.638501,6.8501816,3.9360156,2.1017957,8.014067,15.190898,0.3863839,5.3201036,0.05496133,0.47918916,1.1966593,3.5270195,16.35856,0.056753147,2.0000775,1.0561346,7.8205676,0.9520712,6.284423,0.22821966,,10.670617,30.446049,9.306153,2.1438394,0.81283575,8.97473,0.17920642,0.2667249,3.9768698,,4.707933,0.05196758,2.9813638,0.16579135,2.7895255,4.029272,0.28214777,0.4275362,1.2896867,0.6182048,0.11333057,2.1591163,,13.339494,0.0922878,0.9223279,0.6217994,1.0321127,12.47163,7.7778006,0.034803018,16.241982,5.5553303,6.034405,,4.3818007,0.38803208,1.5875074,1.3861392,0.7673957,12.813272,0.58385015,13.023452,6.2556095,2.7421687,0.48652267,,1.8731508,47.41066,8.838121,15.367166,0.09239972,27.982887,0.20150164,0.57075715,12.48543,,0.4307891,0.18588202,0.46679693,0.13702607,5.9173126,6.149733,0.06949209,0.40891612,6.3118305,11.875556,7.1189375,8.629318,0.77989197,78.47241,1.4372746,2.3138497,,0.046251755,0.27198163,0.8707663,2.8550262,10.41356,,0.41216955,15.083072,1.4373709,1.6563363,,4.6175065,0.09763755,0.047155373,13.494436,1.9710677,20.92102,5.751677,0.35153365,5.940442,2.6293507,0.31985152,0.53843695,,0.46821433,0.3472067,7.730577,0.6071616,1.3653653
1981,8.95366,0.16573393,0.6243505,,2.6302996,,33.42862,3.5823743,2.422734,1.642643,14.302423,7.377935,7.132392,0.034505345,12.544687,0.095904276,9.403528,0.07799817,0.087329626,9.010866,22.805956,11.8264265,4.297649,9.847979,1.2311662,7.1896334,0.8119812,1.3809458,2.7159677,10.725392,0.12358798,1.4511296,0.054699518,17.292418,6.105598,2.0847435,1.4798603,0.45175886,0.6033231,0.1365583,0.25175583,3.742382,1.6568668,0.13711272,0.10057982,0.9102719,3.3224084,53.52119,4.4936514,17.750925,13.365831,0.8757987,0.5018903,10.097546,1.0454601,2.4110446,1.9855697,1.1274819,,5.450448,23.241602,0.052685432,10.709354,1.6383532,8.487524,10.07216,,8.542537,9.955751,2.696359,0.23178264,0.1923436,0.21315813,0.16962238,0.22955728,5.138751,0.623222,10.4000635,0.5581774,2.3169534,3.6784832,0.4705742,4.176237,0.13259332,8.092926,0.6577501,0.44758826,7.556634,2.6976676,2.2776403,7.5751667,5.527701,6.625272,3.4080389,2.5048862,7.818616,14.716559,0.3926871,5.112922,0.05685465,0.4717318,1.2864867,3.6079779,15.876707,0.04462137,1.9422649,0.9738679,7.9160733,0.78611684,5.8155136,0.26527977,,10.416672,26.025505,9.105206,2.118456,0.7864797,8.723372,0.110414706,0.2809418,4.116389,,5.051567,0.05133188,3.3158948,0.16607149,3.0096896,3.7953038,0.21429881,0.41777053,1.6248337,0.55949205,0.09266549,2.3044395,,9.179601,0.10761481,0.86515224,0.6380929,1.0735424,11.50623,7.7578516,0.028462127,15.837275,5.2410693,5.686632,,4.20045,0.39897454,1.6576877,1.3499095,0.7002028,12.682282,0.6039756,11.392384,6.183075,2.744624,0.44083124,,2.0416174,43.74111,8.859355,14.990314,0.10871546,27.303646,0.18784577,0.5469012,10.153493,1.1333127,0.5498177,0.20739971,0.39791936,0.045931265,6.530136,6.6657887,0.06587697,0.4369317,5.402059,11.656043,7.6934915,8.339503,0.7068818,69.72514,1.4771105,2.8654513,,0.046195447,0.23447517,0.8060085,2.7247827,9.961169,,0.48638824,15.189651,1.4559131,1.7094982,,4.076066,0.10648752,0.038877785,13.171052,1.8074604,20.183939,5.503348,0.3486469,5.851329,3.8236368,0.3292895,0.4337268,,0.4644021,0.42757353,8.417369,0.56123406,1.2542789
1982,9.947475,0.19056578,0.5296347,,2.5668557,,31.510038,3.5731635,2.4471617,4.5233173,14.349259,7.0731196,7.1489677,0.03365491,11.873656,0.10646821,10.412983,0.078369536,0.09214387,10.080424,25.402365,9.385951,3.9132195,9.958606,1.1287813,7.273182,0.7208045,1.3512089,2.5478826,13.446218,0.13552794,1.3863444,0.056990303,16.485767,5.721596,1.7278383,1.585047,0.62355864,0.69953644,0.1075215,0.70303684,2.931535,1.6708883,0.13336693,0.11011965,0.8201097,3.4831488,59.823723,4.532938,17.559563,12.956836,0.9753227,0.5543574,10.476071,1.0493367,1.9712327,2.2337077,1.2159895,,5.4826403,23.528921,0.04015973,8.903565,1.2401184,8.089863,10.363632,,8.2905,9.739092,2.7254086,0.22893082,0.18712145,0.210531,0.16695428,0.22741802,5.235977,0.6598375,10.060053,0.49815854,1.80672,3.810174,0.44193232,3.8152514,0.14004652,8.134115,0.67659414,0.45172,7.3560734,3.1200733,2.1084454,6.8156314,6.1423974,6.468342,2.8195667,2.57761,7.538247,14.82424,0.27242717,5.1020803,0.06200533,0.40616983,1.5500246,3.577125,12.685966,0.045666955,1.8721929,0.2921202,8.205899,0.9227195,4.0121374,0.29221,,10.539073,24.445715,9.232305,1.8526741,0.8237994,8.796368,0.106023334,0.2732117,4.312788,,4.579386,0.046453293,3.7839339,0.16180496,2.7476914,3.7596295,0.21345152,0.5656121,1.6357143,0.5103329,0.08749094,2.215166,,8.246266,0.11396168,0.8343283,0.61379975,1.1167327,9.312685,7.512525,0.027142048,15.457997,5.736106,5.127107,,4.091141,0.4174423,1.5975053,1.2934039,0.68720853,12.38519,0.59601855,11.618277,6.2254934,2.9334748,0.4223018,,2.0227304,39.59283,8.709798,15.175325,0.10649009,23.136295,0.18983671,0.49319333,10.802046,0.5606733,0.47376898,0.16233377,0.3790387,0.119614154,6.5396724,6.10337,0.06758248,0.46457553,4.967435,11.4605,7.0456023,7.478127,0.68377936,71.053825,1.2454113,2.5452504,,0.043301594,0.26255625,0.78655374,2.6983347,9.882199,,0.44865307,16.033384,1.3796997,1.8217709,,4.02611,0.105316184,0.039261296,13.36391,1.6312681,18.959597,5.462597,0.38027665,5.781029,3.0676491,0.3334157,0.4237553,,0.39611763,0.5793966,8.870166,0.56821275,1.1261276
